code;url;product_name;brands;stores;traces_fr;nutrition_grade_fr;main_category_fr;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;countries_fr
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850804311/muesli-croustillant-fraises-mures-et-framboises-franprix;Muesli Croustillant fraises, mûres et framboises;Franprix,Marché Franprix;;Lupin,Lait,Fruits à coque,Graines de sésame,Soja;a;Petit-déjeuners;1782.0;12.6;1.2;66.2;15.1;6.3;8.7;0.21;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850804410/mueslis-croustillant-chocolat-noir-chocolat-au-lait-et-caramel-marche-franprix;Mueslis croustillant chocolat noir, chocolat au lait et caramel;Marché Franprix,Franprix;Franprix;Lupin,Fruits à coque,Graines de sésame;c;Petit-déjeuners;1909.0;17.7;5.4;62;23.7;6.5;8.7;0.15;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850804816/riz-et-ble-complet-fruits-rouges-fine-ligne;Riz et blé complet fruits rouges;Fine Ligne,Leader Price;Leader Price;Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;1626.0;1.6;0.4;81;19;4.2;9.2;1;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850804878/top-cao-fourre-au-chocolat-leader-price;TOP CAO fourré au Chocolat;Leader price,Top Cao;Leader Price,Franprix;Fruits à coque,Arachides,Graines de sésame,Soja;d;Petit-déjeuners;1849.0;15.0;5.6;67;36;5.1;7.3;0.55;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850804915/fine-ligne-riz-et-ble-complet-nature-leader-price-fine-ligne;Fine Ligne riz et blé complet nature;Leader Price Fine Ligne;Leader Price;Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;1634.0;1.5;0.4;82;17;3.1;9.4;1.1;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850805110/riz-et-ble-complet-chocolat-leader-price-fine-ligne;Riz et blé complet chocolat;Leader Price Fine Ligne;Leader Price;Fruits à coque,Arachides,Graines de sésame;d;Petit-déjeuners;1709.0;7.0;4.0;74;22;4.0;9.4;1.016;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850805813/flocons-d-avoine-leader-price;Flocons d'avoine;Leader Price;Leader Price;Gluten;a;Petit-déjeuners;1631.0;7.0;1.1;62.2;1.8;10.3;13.7;0.01;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850807916/muesli-croustillant-aux-noix-leader-price;Muesli croustillant aux noix;Leader Price;Leader Price;Lait,Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;2000.0;21.0;2.9;58;14;6.5;11.0;0.490000000000001;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850807992/muesli-croustillant-amande-noisette-noix-de-cajou-et-noix-de-pecan-leader-price;Muesli croustillant, amande, noisette, noix de cajou et noix de pécan;Leader Price;Leader Price;Lupin,Lait,Graines de sésame,Soja;b;Petit-déjeuners;1975.0;20.7;2.1;57.3;17.7;7.1;10.5;0.1;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850820311/riz-souffle-gout-chocolat-le-prix-gagnant;Riz Soufflé Goût Chocolat;Le Prix Gagnant !;Leader Price,Casino,Géant;Fruits à coque,Soja;d;Petit-déjeuners;1602.0;1.8;1.0;85;29;;6.8;0.79;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850820519/muesli-croustillant-aux-eclats-de-chocolat-au-lait-le-prix-gagnant;Muesli Croustillant aux Éclats de Chocolat au Lait;Le Prix Gagnant !;Leader Price,casino,géant;Fruits à coque,Arachides,Graines de sésame,Soja;d;Petit-déjeuners;1890.0;15.0;5.1;66;25;6.8;9.3;0.56;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850821110/muesli-bio-croustillant-aux-5-fruits-leader-price;Muesli Bio croustillant aux 5 fruits ;Leader Price;Leader Price;Arachides,Graines de sésame,Soja,Autres-fruits-a-coque,Produits-laitiers;d;Petit-déjeuners;1914.0;17.6;6.6;64;22.7;;7.4;0.43;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263850821219/bio-muesli-croustillant-au-chocolat-leader-price;Bio Muesli Croustillant au Chocolat;Leader Price;Leader Price;Lupin,Fruits à coque,Graines de sésame;d;Petit-déjeuners;1928.0;17.7;10.1;61.6;21.3;8.2;9.4;0.1016;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263851493217/poudre-instantanee-leader-price;Poudre instantanée;Leader price;Franprix;Lait,Soja;c;Petit-déjeuners;1602.0;3.1;1.4;80;78;6.4;4.5;0.0508;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263851501912/kids-boules-de-mais-au-miel-leader-price;Kids - Boules de maïs au miel;Leader Price;;;;Petit-déjeuners;;;;;;;;;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263852508019/tartines-craquantes-fourrees-au-chocolat-leader-price;Tartines Craquantes Fourrées au Chocolat;Leader Price;Leader Price;Fruits à coque;c;Petit-déjeuners;1803.0;14.5;4.7;63.6;22.8;4.6;9.2;0.4;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263852666511/biscuits-p-tit-dej-cereales-pepites-de-chocolat-leader-price;Biscuits P'tit Déj céréales & Pépites de chocolat;Leader Price;leader price;Œufs,Fruits à coque,Arachides;d;Petit-déjeuners;1955.0;18.0;8.5;65;28;6.0;8.0;0.73;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263852666610/biscuits-p-tit-dej-miel-cereales-pepites-de-chocolat-leader-price;Biscuits P'tit Déj Miel, Céréales & Pépites de chocolat ;Leader Price;Leader Price;Œufs,Fruits à coque,Arachides;d;Petit-déjeuners;1914.0;17.0;8.0;65;26;5.5;8.0;0.730000000000001;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263852666719/biscuits-p-tit-dej-abricots-amandes-et-pepites-de-chocolat-leader-price;Biscuits P'tit Déj Abricots, Amandes et Pépites de chocolat ;Leader Price;Leader Price;Œufs,Arachides;d;Petit-déjeuners;1987.0;20.0;3.0;63;31;5.0;8.0;0.75;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263852666818/biscuits-p-tit-dej-pepites-de-chocolat-leader-price;Biscuits P'tit Déj Pépites de chocolat;Leader Price;Leader Price;Œufs,Fruits à coque,Arachides;d;Petit-déjeuners;1852.0;15.0;6.5;65;19;7.0;8.0;0.85;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853105217/chips-vitelottes-leader-price;Chips Vitelottes;Leader Price;;;c;Chips et frites;2273.0;36.0;3.3;48;2;5.0;5.0;1.5;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853105316/assortiment-de-chips-barbecue-bolognaise-moutarde-leader-price;Assortiment de chips (barbecue, bolognaise, moutarde);Leader Price;Leader Price;;;Chips et frites;;;;;;;;;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853105415/chips-barbecue-leader-price;Chips barbecue;Leader price;Leader Price;Céleri,Moutarde;d;Chips et frites;2217.0;34.0;3.1;50;1.3;;6.4;1.89992;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853105514/chips-croustillantes-saveur-bolognaise-leader-price;Chips croustillantes saveur bolognaise;Leader Price;Leader Price;Lait,Moutarde;c;Chips et frites;2257.0;34.0;2.0;50;2;5.0;6.4;1.905;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853105712/chips-a-l-ancienne-saveur-moutarde-leader-price;Chips à l'ancienne saveur moutarde;Leader Price;Leader Price;Céleri;d;Chips et frites;2324.0;37.0;3.4;48;1.1;;5.8;1.6;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853106719/chips-creme-oignon-leader-price;Chips crème oignon;Leader price;Leader price;Céleri,Gluten,Moutarde;;Chips et frites;2280.0;34.0;3.2;;;;;1.56;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853106818/chips-de-legumes-leader-price;Chips de légumes;Leader Price;Leader Price;;d;Chips et frites;1830.0;26.0;2.9;39;31;15.0;5.0;0.88;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853107013/fine-ligne-chips-legeres-leader-price;Fine Ligne Chips légères;Leader Price;Leader Price;Céleri,Gluten,Lait,Moutarde;c;Chips et frites;2016.0;24.0;2.2;57;0.5;5.0;7.0;0.97;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853107518/chips-paysannes-leader-price;Chips Paysannes;Leader Price;Franprix;Céleri,Gluten,Lait,Moutarde;d;Chips et frites;2301.0;35.0;3.2;51;0.7;;6.2;1.30048;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853107617/chips-de-legumes-franprix;Chips de légumes;Franprix;;;d;Chips et frites;1841.0;;2.9;;31;15.0;5.0;0.88;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853107815/chips-a-l-ancienne-extra-fine-leader-price;Chips à l'ancienne extra fine;Leader Price;Franprix,Leader Price;Céleri,Gluten,Lait,Moutarde;c;Chips et frites;2308.0;37.0;3.4;48;0.7;4.7;5.0;1.3;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853107914/chips-nature-leader-price;Chips nature;Leader Price;Leader Price;Céleri,Gluten,Lait,Moutarde;d;Chips et frites;2227.0;34.0;3.1;51;0.5;;6.0;1.30048;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853108027/chips-le-prix-gagnant-200-g-leader-price;Chips - Le Prix Gagnant! - 200 g;Leader Price,Le Prix Gagnant!;Leader Price;Céleri,Gluten,Lait,Moutarde;d;Chips et frites;2226.0;34.0;3.1;51;0.5;;5.5;1.32;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853108195/chips-nature-blondes-et-croustillantes-leader-price;Chips Nature (Blondes et Croustillantes);Leader Price,DLP (Distribution Leader Price),Groupe Casino;Leader Price;Céleri,Gluten,Lait,Moutarde;d;Chips et frites;2227.0;34.0;3.1;51;0.5;;6.0;1.3;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853108317/chips-extra-croquantes-leader-price;Chips extra croquantes;Leader Price;Leader Price;;c;Chips et frites;2096.0;28.0;2.5;54;0.7;4.6;6.2;1.2;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853108614/chips-aux-3-pommes-de-terre-franprix;Chips aux 3 pommes de terre;Franprix;;;c;Chips et frites;1966.0;22.0;2.4;59;1.2;5.7;6.1;1.4;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853109116/tortilla-chips-gout-chili-leader-price;Tortilla Chips goût chili;Leader Price;Leader Price;;c;Chips et frites;1979.0;20.0;2.0;64.4;1.5;4.0;6.6;1.6;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853109222/tortilla-chips-gout-fromage-leader-price;Tortilla chips goût fromage;Leader Price;Leader Price;;c;Chips et frites;1979.0;20.0;2.0;64.4;1.5;4.0;6.6;1.6;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853190329/tuiles-apero-gout-paprika-leader-price;Tuiles apéro goût paprika;Leader Price;Leader Price;;d;Chips et frites;2209.0;;2.5;;4.5;0.0;5.0;1.5;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853190428/tuiles-apero-gout-bacon-leader-price;Tuiles Apéro goût bacon;Leader Price;Leader Price;Lait;d;Chips et frites;2208.0;28.0;2.5;62;4.5;;5.0;1.19888;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853190527/tuiles-apero-gout-creme-oignon-leader-price;Tuiles apéro goût crème oignon;Leader Price;Leader Price;;d;Chips et frites;2094.0;27.0;2.5;58;3.5;;4.5;1.30048;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853190916/tuiles-apero-gout-epice-leader-price;Tuiles apéro goût épicé;Leader Price;Leader Price;Lait;d;Chips et frites;2141.0;27.6;2.5;60;7;;4.0;1.2;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263853196611/tortilla-roulee-gout-fromage-leader-price;Tortilla roulée goût fromage ;Leader Price;;;c;Chips et frites;2099.0;26.0;2.6;59;1.5;4.0;6.0;1.6;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855090412/pur-jus-d-orange-cuba-bresil-leader-price;Pur jus d'orange Cuba Brésil;Leader Price;Leader Price;;c;Jus d'orange;185.0;0.0;0.0;10.2;7.7;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855090627/jus-d-ananas-a-base-de-concentre-le-prix-gagnant;Jus d'ananas à base de concentré ;Le Prix ! gagnant,DLP (Distribution Leader Price),Groupe Casino,Fruits délice;Leader Price;;d;Jus de fruits à base de concentré;213.0;0.0;0.0;12.5;11.5;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855090634/jus-de-pamplemousse-le-prix-gagnant;Jus de pamplemousse;Le prix gagnant;;;c;Jus de pamplemousse;176.0;0.0;0.0;9.5;8;0.0;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855090900/100-pur-jus-de-pamplemousse-vert-leader-price;100 % pur jus de pamplemousse vert;Leader Price;Leader Price;;c;Jus de pamplemousse;208.0;0.2;0.1;11.2;9.8;0.5;0.6;0.003556;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855090979/pur-jus-multifruits-leader-price;Pur jus multifruits;Leader Price;;;c;Jus de fruits;197.0;0.5;0.0001;11.3;11.3;;0.5;0.01;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091068/matin-plaisir-100-pur-jus-de-raisin-leader-price;Matin Plaisir 100% Pur jus de raisin;Leader Price;;;;Jus de fruits 100% pur jus;;;;;;;;;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091136/100-pur-jus-raisin-bio-leader-price;100% pur jus Raisin bio;Leader Price;Leader Price;;e;Jus de fruits 100% pur jus;289.0;0.0;0.0;16;15;;1.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091181/jus-de-pomme-100-pur-jus-leader-price;Jus de pomme 100% Pur Jus;Leader Price;Leader Price;;c;Jus de pomme;179.0;0.0;0.0;10.4;10.2;0.0;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091198/jus-de-pomme-a-base-de-concentre-leader-price;Jus de pomme à base de concentré;Leader Price;Leader Price;;c;Jus de fruits à base de concentré;168.0;0.0;0.0;9.9;9.5;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091211/jus-de-pamplemousse-100-pur-jus-matin-plaisir;Jus de pamplemousse, 100% pur jus;Matin Plaisir;Leader Price;;b;Jus de pamplemousse;157.0;0.0;0.0;8.3;7;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091228/100-jus-d-orange-leader-price;100 % jus d'orange;Leader Price;Leader Price;;c;Jus d'orange 100% pur jus;167.0;0.0;0.0;8.8;8.6;0.6;0.5;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091433/cocktail-multivitamine-leader-price;Cocktail multivitaminé;Leader Price;Leader Price;;c;Jus de fruits à base de concentré;203.0;0.0;0.0;10.9;9.8;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091693/cocktail-multivitamine-a-c-e-leader-price;Cocktail multivitaminé A.C.E;leader price;Leader Price;;c;Jus de fruits;188.0;0.0;0.0;10;9.8;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091891/100-pur-jus-mandarine-orange-sanguine-leader-price;100% pur jus Mandarine Orange Sanguine;Leader Price;;;c;Jus de fruits;197.0;0.0;0.0;11;11;;0.6;0.02;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855091914/jus-multifruits-leader-price;Jus multifruits;Leader Price;Leader Price;;c;Jus de fruits;204.0;0.0;0.0;12;11;;0.0;0.02;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092119/100-pur-jus-pomme-leader-price;100% Pur Jus Pomme;Leader Price;Franprix;;c;Jus de pomme;187.0;0.0;0.0;11;10;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092133/100-pur-jus-d-orange-leader-price;100% pur jus d'orange;Leader price;Leader price,Franprix;;c;Jus d'orange 100% pur jus;197.0;0.0;0.0;11;10;0.0;0.5;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092270/cocktail-12-fruits-multivitamine-leader-price;Cocktail 12 fruits multivitaminé;Leader Price;;;c;Jus de fruits à base de concentré;167.0;;0.0;;10;0.0;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092409/jus-de-pomme-a-base-de-concentre-leader-price;Jus de pomme à base de concentré;Leader price;leader price;;c;Jus de pomme;167.0;0.0;0.0;9.9;9.5;0.0;0.0;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092416/100-pur-jus-de-raisin-leader-price;100 % Pur jus de raisin;Leader Price;Leader Price;;d;Jus de fruits 100% pur jus;265.0;0.0;0.0;15;15;;0.6;0.01;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092935/petit-dej-orange-leader-price;Petit Déj' Orange;Leader Price;Leader Price;;c;Jus d'orange à base de concentré;182.0;0.0;0.0;10;9;;0.7;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855092942/100-pur-jus-ananas-leader-price;100 % pur jus Ananas;Leader Price,Matin plaisir;Leader Price;;c;Jus de fruits 100% pur jus;182.0;0.1;0.1;10.4;9.8;0.1;0.3;0.254;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093093/jus-d-orange-a-base-de-concentre-leader-price;Jus d'orange à base de concentré;Leader Price;;;c;Jus d'orange à base de concentré;185.0;0.0;0.0;10.3;9.3;;0.6;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093109/pur-jus-de-clementine-leader-price;Pur jus de clémentine;leader price;;;c;Jus de fruits 100% pur jus;196.0;0.0;0.0;11;10.5;;0.5;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093147/pur-jus-d-orange-et-de-clementine-le-prix-gagnant;Pur jus d'orange et de clémentine;Le-prix-gagnant;Leader Price;;c;Jus de fruits;201.0;0.2;0.0;10.6;9.5;0.6;0.7;0.0254;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093420/bio-jus-pruneaux-leader-price;bio jus pruneaux;Leader Price;;;d;Jus de fruits;320.0;0.0;0.0;18;13;1.8;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093956/orange-acerola-source-de-fibres-leader-price;Orange acérola source de fibres;Leader Price;Leader Price;;c;Jus d'orange à base de concentré;166.0;0.2;0.0;8.3;8.3;0.65;0.7;0.05;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855093963/multifruits-source-de-fibres-leader-price;Multifruits source de fibres;Leader Price;Leader Price;;c;Jus de fruits;202.0;0.2;0.03;10.5;10.5;0.75;0.6;0.0508;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855094229/100-pur-jus-orange-leader-price;100 % Pur jus Orange;Leader Price;Leader Price;;c;Jus d'orange 100% pur jus;180.0;0.0;0.0;10;9.5;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855094410/100-pur-jus-multifruits-leader-price;100% Pur Jus Multifruits;Leader Price;;;c;Jus de fruits 100% pur jus;179.0;0.0;0.0;9.8;9.7;0.5;0.5;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855094526/pur-jus-d-orange-leader-price;Pur jus d'orange ;Leader price;;;c;Jus d'orange 100% pur jus;180.0;0.0;0.0;10;9.4;;0.6;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095004/bio-jus-multifruits-leader-price;bio jus multifruits;leader price;Leader Price;;c;Jus de fruits;180.0;0.0;0.0;10;10;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095219/pur-jus-d-orange-mediteranneenne-leader-price;Pur jus d'orange méditérannéenne;Leader Price;;;c;Jus d'orange 100% pur jus;176.0;0.0;0.0;9.3;9.3;;0.7;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095226/100-pur-jus-de-pamplemousse-rose-origine-floride-leader-price;100% Pur Jus de Pamplemousse Rose Origine Floride;Leader Price;Leader Price;;c;Jus de pamplemousse;151.0;0.0;0.0;7.9;7.9;0.4;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095257/pure-jus-orange-avec-pulpe-franprix;Pure jus orange avec pulpe;Franprix;;;c;Jus d'orange 100% pur jus;196.0;0.0;0.0;10.5;9;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095264/pur-jus-orange-sans-pulpe-franprix;Pur jus orange sans pulpe;Franprix;Franprix;;c;Jus d'orange 100% pur jus;164.0;0.0;0.0;10.5;9;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095271/pur-jus-multifruits-franprix;Pur Jus multifruits;Franprix;Franprix;;c;Jus de fruits 100% pur jus;213.0;0.0;0.0;11.9;10.2;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095288/pur-jus-ananas-franprix;Pur jus Ananas;Franprix;Franprix;;c;Jus de fruits 100% pur jus;206.0;0.0;0.0;11.7;10.1;;0.0;0.4;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095295/pur-jus-pamplemousse-blanc-franprix;Pur jus pamplemousse blanc;Franprix;Franprix;;b;Jus de pamplemousse;164.0;0.4;0.0;8.2;7.3;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095301/pur-jus-de-pomme-franprix;Pur Jus de pomme;Franprix;Franprix;;c;Jus de pomme;209.0;0.0;0.0;12;10;;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095363/jus-de-pamplemousse-rose-leader-price;Jus de pamplemousse rose;Leader Price;;;;Jus de pamplemousse;;;;;;;;;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095400/pur-jus-de-pommes-leader-price;Pur Jus de Pommes;Leader Price;Leader Price;;c;Jus de pomme;192.0;0.1;0.1;11.1;10;;0.1;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095523/pur-jus-orange-franprix;Pur jus orange;Franprix;;;c;Jus d'orange 100% pur jus;203.0;0.0;0.0;11;9;0.5;0.7;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095608/jus-d-orange-100-pur-jus-franprix;Jus D'orange 100% Pur Jus;Franprix;;;c;Jus d'orange 100% pur jus;192.0;;0.0;;10;0.0;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095615/100-pur-jus-pomme-bio-franprix;100% Pur Jus Pomme Bio;Franprix;;;c;Jus de pomme;184.0;;0.0;;10;0.0;0.0;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855095622/multifruits-bio-100-pur-jus-franprix;Multifruits Bio 100% Pur Jus;Franprix;Franprix;;c;Jus de fruits 100% pur jus;180.0;0.0;0.0;10;10;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855096353/citron-leader-price;Citron;Leader Price;;;b;Jus de fruits;126.0;;0.1;;0.8;0.5;0.5;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855096360/pur-jus-raisin-franprix;Pur jus raisin;Franprix;;;d;Jus de fruits 100% pur jus;259.0;;0.0;;15;0.0;0.6;0.01;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263855096377/100-pur-jus-orange-sans-pulpe-franprix;100% Pur Jus Orange sans pulpe;Franprix;;;c;Jus d'orange 100% pur jus;176.0;;0.0;;10;0.0;0.5;0.02;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263856480519/100-pur-jus-de-pommes-franprix;100% Pur Jus de Pommes;Franprix;Franprix;;c;Jus de pomme;170.0;0.0;0.0;10;9.7;;0.0;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263856481110/100-pur-jus-d-orange-franprix;100% Pur Jus d'Orange;Franprix;Franprix;;c;Jus d'orange 100% pur jus;172.0;0.0;0.0;9.4;8.7;;0.7;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857067214/jus-d-orange-a-base-de-concentre-le-prix-gagnant;Jus d'orange à base de concentré ;Le Prix Gagnant;;;c;Jus d'orange à base de concentré;205.0;0.0;0.0;11;9;0.0;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857097716/petit-dej-orange-ananas-mangue-leader-price;Petit Dej Orange Ananas Mangue;Leader Price;;;c;Jus de fruits;201.0;;0.05;;10.2;0.0;0.6;0.0499999999999999;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857097815/petit-dej-leader-price;petit Dèj';leader price;;;c;Jus de fruits;197.0;0.0;0.0;9.9;9.9;;0.7;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857101512/jus-ananas-leader-price;Jus Ananas;Leader Price;;;c;Jus de fruits 100% pur jus;201.0;0.0;0.0;11;10;0.6;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857101819/jus-d-orange-leader-price;Jus d'orange;Leader Price;;;c;Jus d'orange à base de concentré;188.0;0.0;0.0;9.9;8.6;0.0;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857105312/pur-jus-d-orange-leader-price;Pur jus d'orange;Leader Price;Leader Price;;c;Jus d'orange 100% pur jus;159.0;0.5;0.0;8.3;8.3;;0.5;0.01;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857281313/jus-de-pomme-100-franprix;Jus De Pomme 100%;Franprix;;;c;Jus de pomme;159.0;0.0;0.0;9;8.5;0.0;0.6;0.0299999999999999;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857281412/100-pur-jus-pamplemousse-franprix;100% pur jus pamplemousse;franprix;;;c;Jus de pamplemousse;163.0;0.0;0.0;9;8.5;;0.6;0.03;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263857999997/pur-jus-d-orange-leader-price;Pur jus d'orange;Leader Price;;;c;Jus d'orange 100% pur jus;192.0;0.0;0.0;10.8;9;;0.5;0.1;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263858011612/pur-jus-d-orange-sans-pulpe-leader-price;Pur jus d'orange sans pulpe;Leader Price;;;c;Jus d'orange 100% pur jus;188.0;0.1;0.1;10.8;9;0.0;0.5;0.1;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263859080211/8-mini-gaches-leader-price;8 Mini Gâches;Leader Price;Leader Price;;d;Petit-déjeuners;1529.0;13.3;8.4;51.9;12.3;;7.9;1.02;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263859720414/jus-d-orange-100-pur-jus-marche-franprix;Jus d'Orange 100% pur jus;Marché Franprix;Franprix;;c;Jus d'orange 100% pur jus;193.0;0.1;0.0;10.4;8.9;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263859720513/jus-d-orange-fraise-marche-franprix;Jus d'Orange & Fraise;Marché Franprix;Franprix;;c;Jus de fruits 100% pur jus;176.0;0.1;0.0;9.3;8.1;;0.6;0;France
3,26E+12;http://world-fr.openfoodfacts.org/produit/3263859720612/jus-de-pomme-et-de-grenade-leader-price;jus de pomme et de grenade;leader price;Franprix;;c;Jus de fruits 100% pur jus;204.0;0.0;0.0;12;12;;0.5;0;France
